algorithm_id,instance_name,instance_type,runs,successful_runs,feasible_runs,feasible_rate,suite_names,depot_count,customer_count,salesman_count,return_to_depot,best_objective,mean_objective,median_objective,min_gap_to_best_observed,mean_gap_to_best_observed,median_gap_to_best_observed,min_time_ratio_to_fastest,mean_time_ratio_to_fastest,median_time_ratio_to_fastest,min_time_gap_to_fastest,mean_time_gap_to_fastest,median_time_gap_to_fastest,total_wall_time_s,mean_wall_time_ms,median_wall_time_ms,p90_wall_time_ms,median_wall_time_per_customer_us
cheapest_insertion_tabu,group_05_instance_04_customers_10000_depots_1_salesmen_8_random,random,1,1,1,1.0,research_until_25000,1,10000,8,True,242721.18094089226,242721.18094089226,242721.18094089226,1.9681506539406322,1.9681506539406322,1.9681506539406322,48.28869757624143,48.28869757624143,48.28869757624143,47.28869757624143,47.28869757624143,47.28869757624143,20.383287,20383.287,20383.287,20383.287,2038.3287
nearest_neighbour,group_05_instance_04_customers_10000_depots_1_salesmen_8_random,random,1,1,1,1.0,research_until_25000,1,10000,8,True,254940.61791424634,254940.61791424634,254940.61791424634,2.1175777855269753,2.1175777855269753,2.1175777855269753,1.0,1.0,1.0,0.0,0.0,0.0,0.422113,422.113,422.113,422.113,42.2113
nearest_neighbour_2opt,group_05_instance_04_customers_10000_depots_1_salesmen_8_random,random,1,1,1,1.0,research_until_25000,1,10000,8,True,254463.62638382413,254463.62638382413,254463.62638382413,2.111744826419498,2.111744826419498,2.111744826419498,2.057780736437873,2.057780736437873,2.057780736437873,1.0577807364378733,1.0577807364378733,1.0577807364378733,0.8686159999999999,868.616,868.616,868.616,86.8616
nearest_neighbour_2opt_v2,group_05_instance_04_customers_10000_depots_1_salesmen_8_random,random,1,1,1,1.0,research_until_25000,1,10000,8,True,252920.0957194396,252920.0957194396,252920.0957194396,2.092869541068995,2.092869541068995,2.092869541068995,1.8608642709416672,1.8608642709416672,1.8608642709416672,0.8608642709416673,0.8608642709416673,0.8608642709416673,0.785495,785.495,785.495,785.495,78.5495
random_insertion,group_05_instance_04_customers_10000_depots_1_salesmen_8_random,random,1,1,1,1.0,research_until_25000,1,10000,8,True,81775.22276999187,81775.22276999187,81775.22276999187,0.0,0.0,0.0,2.8204698741806102,2.8204698741806102,2.8204698741806102,1.8204698741806105,1.8204698741806105,1.8204698741806105,1.190557,1190.557,1190.557,1190.557,119.0557
cheapest_insertion,group_05_instance_05_customers_10000_depots_2_salesmen_9_random,random,1,1,1,1.0,research_until_25000,2,10000,9,True,188267.16722380102,188267.16722380102,188267.16722380102,1.2885662741784307,1.2885662741784307,1.2885662741784307,36.53066324527724,36.53066324527724,36.53066324527724,35.53066324527724,35.53066324527724,35.53066324527724,15.261196,15261.196,15261.196,15261.196,1526.1196
cheapest_insertion_2opt,group_05_instance_05_customers_10000_depots_2_salesmen_9_random,random,1,1,1,1.0,research_until_25000,2,10000,9,True,187949.53672052632,187949.53672052632,187949.53672052632,1.284705173657485,1.284705173657485,1.284705173657485,38.221826198523566,38.221826198523566,38.221826198523566,37.221826198523566,37.221826198523566,37.221826198523566,15.967703,15967.703,15967.703,15967.703,1596.7703
cheapest_insertion_tabu,group_05_instance_05_customers_10000_depots_2_salesmen_9_random,random,1,1,1,1.0,research_until_25000,2,10000,9,True,184472.82375490776,184472.82375490776,184472.82375490776,1.2424424246320267,1.2424424246320267,1.2424424246320267,38.12254765848661,38.12254765848661,38.12254765848661,37.12254765848661,37.12254765848661,37.12254765848661,15.926227999999998,15926.228,15926.228,15926.228,1592.6228
nearest_neighbour,group_05_instance_05_customers_10000_depots_2_salesmen_9_random,random,1,1,1,1.0,research_until_25000,2,10000,9,True,197138.83291817084,197138.83291817084,197138.83291817084,1.3964097989061655,1.3964097989061655,1.3964097989061655,1.0,1.0,1.0,0.0,0.0,0.0,0.417764,417.764,417.764,417.764,41.7764
nearest_neighbour_2opt,group_05_instance_05_customers_10000_depots_2_salesmen_9_random,random,1,1,1,1.0,research_until_25000,2,10000,9,True,196582.6673537175,196582.6673537175,196582.6673537175,1.3896490781047828,1.3896490781047828,1.3896490781047828,1.8767773192520179,1.8767773192520179,1.8767773192520179,0.8767773192520179,0.8767773192520179,0.8767773192520179,0.7840499999999999,784.05,784.05,784.05,78.405
nearest_neighbour_2opt_v2,group_05_instance_05_customers_10000_depots_2_salesmen_9_random,random,1,1,1,1.0,research_until_25000,2,10000,9,True,195416.5950483461,195416.5950483461,195416.5950483461,1.3754743614471823,1.3754743614471823,1.3754743614471823,1.8762315565726104,1.8762315565726104,1.8762315565726104,0.8762315565726104,0.8762315565726104,0.8762315565726104,0.783822,783.822,783.822,783.822,78.3822
random_insertion,group_05_instance_05_customers_10000_depots_2_salesmen_9_random,random,1,1,1,1.0,research_until_25000,2,10000,9,True,82264.24086905099,82264.24086905099,82264.24086905099,0.0,0.0,0.0,2.3726075008856675,2.3726075008856675,2.3726075008856675,1.3726075008856675,1.3726075008856675,1.3726075008856675,0.99119,991.19,991.19,991.19,99.119
cheapest_insertion,group_06_instance_01_customers_10000_depots_7_salesmen_16_clustered,clustered,1,1,1,1.0,research_until_25000,7,10000,16,True,67497.41162358684,67497.41162358684,67497.41162358684,0.665047034458369,0.665047034458369,0.665047034458369,28.687427862419206,28.687427862419206,28.687427862419206,27.687427862419206,27.687427862419206,27.687427862419206,11.930298,11930.298,11930.298,11930.298,1193.0298
cheapest_insertion_2opt,group_06_instance_01_customers_10000_depots_7_salesmen_16_clustered,clustered,1,1,1,1.0,research_until_25000,7,10000,16,True,67242.0499889158,67242.0499889158,67242.0499889158,0.6587476946422791,0.6587476946422791,0.6587476946422791,30.233324195906434,30.233324195906434,30.233324195906434,29.233324195906434,29.233324195906434,29.233324195906434,12.573193,12573.193,12573.193,12573.193,1257.3193
cheapest_insertion_tabu,group_06_instance_01_customers_10000_depots_7_salesmen_16_clustered,clustered,1,1,1,1.0,research_until_25000,7,10000,16,True,66122.54093355028,66122.54093355028,66122.54093355028,0.6311312988746781,0.6311312988746781,0.6311312988746781,30.06873268698061,30.06873268698061,30.06873268698061,29.06873268698061,29.06873268698061,29.06873268698061,12.504744,12504.744,12504.744,12504.744,1250.4744
nearest_neighbour,group_06_instance_01_customers_10000_depots_7_salesmen_16_clustered,clustered,1,1,1,1.0,research_until_25000,7,10000,16,True,72495.62201813894,72495.62201813894,72495.62201813894,0.7883444349788322,0.7883444349788322,0.7883444349788322,1.0,1.0,1.0,0.0,0.0,0.0,0.415872,415.872,415.872,415.872,41.5872
nearest_neighbour_2opt,group_06_instance_01_customers_10000_depots_7_salesmen_16_clustered,clustered,1,1,1,1.0,research_until_25000,7,10000,16,True,71929.87789468534,71929.87789468534,71929.87789468534,0.7743884838933024,0.7743884838933024,0.7743884838933024,1.8838440674053556,1.8838440674053556,1.8838440674053556,0.8838440674053555,0.8838440674053555,0.8838440674053555,0.783438,783.438,783.438,783.438,78.3438
nearest_neighbour_2opt_v2,group_06_instance_01_customers_10000_depots_7_salesmen_16_clustered,clustered,1,1,1,1.0,research_until_25000,7,10000,16,True,71260.3331095943,71260.3331095943,71260.3331095943,0.757871945969301,0.757871945969301,0.757871945969301,1.8808599761465066,1.8808599761465066,1.8808599761465066,0.8808599761465066,0.8808599761465066,0.8808599761465066,0.782197,782.197,782.197,782.197,78.2197
random_insertion,group_06_instance_01_customers_10000_depots_7_salesmen_16_clustered,clustered,1,1,1,1.0,research_until_25000,7,10000,16,True,40537.840809730274,40537.840809730274,40537.840809730274,0.0,0.0,0.0,2.0728998345644816,2.0728998345644816,2.0728998345644816,1.0728998345644813,1.0728998345644813,1.0728998345644813,0.8620610000000001,862.061,862.061,862.061,86.2061
cheapest_insertion,group_06_instance_02_customers_10000_depots_6_salesmen_41_clustered,clustered,1,1,1,1.0,research_until_25000,6,10000,41,True,130929.77767035493,130929.77767035493,130929.77767035493,1.9217648499548177,1.9217648499548177,1.9217648499548177,10.342952203158228,10.342952203158228,10.342952203158228,9.342952203158228,9.342952203158228,9.342952203158228,4.299317,4299.317,4299.317,4299.317,429.9317
cheapest_insertion_2opt,group_06_instance_02_customers_10000_depots_6_salesmen_41_clustered,clustered,1,1,1,1.0,research_until_25000,6,10000,41,True,130199.04623403473,130199.04623403473,130199.04623403473,1.905458204794442,1.905458204794442,1.905458204794442,11.114363109729693,11.114363109729693,11.114363109729693,10.114363109729693,10.114363109729693,10.114363109729693,4.619974,4619.974,4619.974,4619.974,461.9974
cheapest_insertion_tabu,group_06_instance_02_customers_10000_depots_6_salesmen_41_clustered,clustered,1,1,1,1.0,research_until_25000,6,10000,41,True,127686.86380771906,127686.86380771906,127686.86380771906,1.849397571067839,1.849397571067839,1.849397571067839,11.199850364225984,11.199850364225984,11.199850364225984,10.199850364225984,10.199850364225984,10.199850364225984,4.655509,4655.509,4655.509,4655.509,465.5509
nearest_neighbour,group_06_instance_02_customers_10000_depots_6_salesmen_41_clustered,clustered,1,1,1,1.0,research_until_25000,6,10000,41,True,138619.61374423353,138619.61374423353,138619.61374423353,2.093367468872731,2.093367468872731,2.093367468872731,1.0,1.0,1.0,0.0,0.0,0.0,0.415676,415.676,415.676,415.676,41.5676
nearest_neighbour_2opt,group_06_instance_02_customers_10000_depots_6_salesmen_41_clustered,clustered,1,1,1,1.0,research_until_25000,6,10000,41,True,136908.48913148436,136908.48913148436,136908.48913148436,2.055182849327967,2.055182849327967,2.055182849327967,1.8758937249203707,1.8758937249203707,1.8758937249203707,0.8758937249203707,0.8758937249203707,0.8758937249203707,0.779764,779.764,779.764,779.764,77.9764
nearest_neighbour_2opt_v2,group_06_instance_02_customers_10000_depots_6_salesmen_41_clustered,clustered,1,1,1,1.0,research_until_25000,6,10000,41,True,135071.07205906295,135071.07205906295,135071.07205906295,2.014179949052491,2.014179949052491,2.014179949052491,1.8723837796745542,1.8723837796745542,1.8723837796745542,0.8723837796745543,0.8723837796745543,0.8723837796745543,0.7783049999999999,778.305,778.305,778.305,77.8305
random_insertion,group_06_instance_02_customers_10000_depots_6_salesmen_41_clustered,clustered,1,1,1,1.0,research_until_25000,6,10000,41,True,44811.880624951606,44811.880624951606,44811.880624951606,0.0,0.0,0.0,2.2771870399060807,2.2771870399060807,2.2771870399060807,1.2771870399060807,1.2771870399060807,1.2771870399060807,0.946572,946.572,946.572,946.572,94.6572
cheapest_insertion,group_06_instance_03_customers_10000_depots_10_salesmen_79_grid,grid,1,1,1,1.0,research_until_25000,10,10000,79,True,268538.1922119298,268538.1922119298,268538.1922119298,1.5587879890720637,1.5587879890720637,1.5587879890720637,2.133157279726807,2.133157279726807,2.133157279726807,1.1331572797268066,1.1331572797268066,1.1331572797268066,0.870774,870.774,870.774,870.774,87.0774
cheapest_insertion_2opt,group_06_instance_03_customers_10000_depots_10_salesmen_79_grid,grid,1,1,1,1.0,research_until_25000,10,10000,79,True,264425.4622432463,264425.4622432463,264425.4622432463,1.5195995073165194,1.5195995073165194,1.5195995073165194,3.189376030415792,3.189376030415792,3.189376030415792,2.189376030415792,2.189376030415792,2.189376030415792,1.301932,1301.932,1301.932,1301.932,130.1932
cheapest_insertion_tabu,group_06_instance_03_customers_10000_depots_10_salesmen_79_grid,grid,1,1,1,1.0,research_until_25000,10,10000,79,True,258013.3668183216,258013.3668183216,258013.3668183216,1.4585013349376246,1.4585013349376246,1.4585013349376246,3.1114502619981432,3.1114502619981432,3.1114502619981432,2.1114502619981432,2.1114502619981432,2.1114502619981432,1.270122,1270.122,1270.122,1270.122,127.0122
nearest_neighbour,group_06_instance_03_customers_10000_depots_10_salesmen_79_grid,grid,1,1,1,1.0,research_until_25000,10,10000,79,True,289570.13172856835,289570.13172856835,289570.13172856835,1.7591925340598138,1.7591925340598138,1.7591925340598138,1.0,1.0,1.0,0.0,0.0,0.0,0.408209,408.209,408.209,408.209,40.8209
nearest_neighbour_2opt,group_06_instance_03_customers_10000_depots_10_salesmen_79_grid,grid,1,1,1,1.0,research_until_25000,10,10000,79,True,284827.194545793,284827.194545793,284827.194545793,1.7139990716467244,1.7139990716467244,1.7139990716467244,1.8829349671369322,1.8829349671369322,1.8829349671369322,0.8829349671369323,0.8829349671369323,0.8829349671369323,0.768631,768.631,768.631,768.631,76.8631
nearest_neighbour_2opt_v2,group_06_instance_03_customers_10000_depots_10_salesmen_79_grid,grid,1,1,1,1.0,research_until_25000,10,10000,79,True,275569.178189823,275569.178189823,275569.178189823,1.6257833103832642,1.6257833103832642,1.6257833103832642,1.8878344181534459,1.8878344181534459,1.8878344181534459,0.8878344181534459,0.8878344181534459,0.8878344181534459,0.770631,770.631,770.631,770.631,77.0631
random_insertion,group_06_instance_03_customers_10000_depots_10_salesmen_79_grid,grid,1,1,1,1.0,research_until_25000,10,10000,79,True,104947.41782390277,104947.41782390277,104947.41782390277,0.0,0.0,0.0,1.9922735657469581,1.9922735657469581,1.9922735657469581,0.992273565746958,0.992273565746958,0.992273565746958,0.813264,813.264,813.264,813.264,81.3264
cheapest_insertion,group_06_instance_04_customers_10000_depots_7_salesmen_15_grid,grid,1,1,1,1.0,research_until_25000,7,10000,15,True,141466.78253851426,141466.78253851426,141466.78253851426,0.3476447760361116,0.3476447760361116,0.3476447760361116,10.86710564329738,10.86710564329738,10.86710564329738,9.86710564329738,9.86710564329738,9.86710564329738,4.513761000000001,4513.761,4513.761,4513.761,451.3761
cheapest_insertion_2opt,group_06_instance_04_customers_10000_depots_7_salesmen_15_grid,grid,1,1,1,1.0,research_until_25000,7,10000,15,True,140876.81740851566,140876.81740851566,140876.81740851566,0.3420246338994257,0.3420246338994257,0.3420246338994257,10.136599576271186,10.136599576271186,10.136599576271186,9.136599576271186,9.136599576271186,9.136599576271186,4.210338,4210.338,4210.338,4210.338,421.0338
cheapest_insertion_tabu,group_06_instance_04_customers_10000_depots_7_salesmen_15_grid,grid,1,1,1,1.0,research_until_25000,7,10000,15,True,138321.5265074221,138321.5265074221,138321.5265074221,0.317682351051692,0.317682351051692,0.317682351051692,9.84188655624037,9.84188655624037,9.84188655624037,8.84188655624037,8.84188655624037,8.84188655624037,4.0879259999999995,4087.926,4087.926,4087.926,408.7926
nearest_neighbour,group_06_instance_04_customers_10000_depots_7_salesmen_15_grid,grid,1,1,1,1.0,research_until_25000,7,10000,15,True,153937.53361383444,153937.53361383444,153937.53361383444,0.46644398980437907,0.46644398980437907,0.46644398980437907,1.0,1.0,1.0,0.0,0.0,0.0,0.41536,415.36,415.36,415.36,41.536
nearest_neighbour_2opt,group_06_instance_04_customers_10000_depots_7_salesmen_15_grid,grid,1,1,1,1.0,research_until_25000,7,10000,15,True,153434.13080896114,153434.13080896114,153434.13080896114,0.4616484600831547,0.4616484600831547,0.4616484600831547,1.8577787942989215,1.8577787942989215,1.8577787942989215,0.8577787942989215,0.8577787942989215,0.8577787942989215,0.7716470000000001,771.647,771.647,771.647,77.1647
nearest_neighbour_2opt_v2,group_06_instance_04_customers_10000_depots_7_salesmen_15_grid,grid,1,1,1,1.0,research_until_25000,7,10000,15,True,152435.7877274905,152435.7877274905,152435.7877274905,0.45213801661159686,0.45213801661159686,0.45213801661159686,1.8565461286594762,1.8565461286594762,1.8565461286594762,0.8565461286594761,0.8565461286594761,0.8565461286594761,0.771135,771.135,771.135,771.135,77.1135
random_insertion,group_06_instance_04_customers_10000_depots_7_salesmen_15_grid,grid,1,1,1,1.0,research_until_25000,7,10000,15,True,104973.3468745502,104973.3468745502,104973.3468745502,0.0,0.0,0.0,2.01035968798151,2.01035968798151,2.01035968798151,1.01035968798151,1.01035968798151,1.01035968798151,0.8350230000000001,835.023,835.023,835.023,83.5023
cheapest_insertion,group_06_instance_05_customers_10000_depots_7_salesmen_15_adversarial,adversarial,1,1,1,1.0,research_until_25000,7,10000,15,True,47045.69568850385,47045.69568850385,47045.69568850385,0.5636612898145579,0.5636612898145579,0.5636612898145579,124.56687335150191,124.56687335150191,124.56687335150191,123.56687335150191,123.56687335150191,123.56687335150191,53.98093,53980.93,53980.93,53980.93,5398.093
cheapest_insertion_2opt,group_06_instance_05_customers_10000_depots_7_salesmen_15_adversarial,adversarial,1,1,1,1.0,research_until_25000,7,10000,15,True,47001.82902399801,47001.82902399801,47001.82902399801,0.5622032902208176,0.5622032902208176,0.5622032902208176,124.89385691440387,124.89385691440387,124.89385691440387,123.89385691440387,123.89385691440387,123.89385691440387,54.122628,54122.628,54122.628,54122.628,5412.2628
cheapest_insertion_tabu,group_06_instance_05_customers_10000_depots_7_salesmen_15_adversarial,adversarial,1,1,1,1.0,research_until_25000,7,10000,15,True,46607.80473849168,46607.80473849168,46607.80473849168,0.5491070757111521,0.5491070757111521,0.5491070757111521,124.36245381897731,124.36245381897731,124.36245381897731,123.36245381897731,123.36245381897731,123.36245381897731,53.892345,53892.345,53892.345,53892.345,5389.2345
nearest_neighbour,group_06_instance_05_customers_10000_depots_7_salesmen_15_adversarial,adversarial,1,1,1,1.0,research_until_25000,7,10000,15,True,48113.078152954826,48113.078152954826,48113.078152954826,0.5991379602445095,0.5991379602445095,0.5991379602445095,1.0,1.0,1.0,0.0,0.0,0.0,0.433349,433.349,433.349,433.349,43.3349
